,0_scores,0_decoded,1_scores,1_decoded,2_scores,2_decoded,3_scores,3_decoded,4_scores,4_decoded,5_scores,5_decoded,6_scores,6_decoded,7_scores,7_decoded,8_scores,8_decoded,9_scores,9_decoded,10_scores,10_decoded,11_scores,11_decoded,12_scores,12_decoded,13_scores,13_decoded,14_scores,14_decoded,15_scores,15_decoded,16_scores,16_decoded,17_scores,17_decoded,18_scores,18_decoded,19_scores,19_decoded,20_scores,20_decoded,21_scores,21_decoded,22_scores,22_decoded,23_scores,23_decoded,24_scores,24_decoded,25_scores,25_decoded,26_scores,26_decoded,27_scores,27_decoded,28_scores,28_decoded,29_scores,29_decoded,30_scores,30_decoded,31_scores,31_decoded,32_scores,32_decoded,33_scores,33_decoded,34_scores,34_decoded,35_scores,35_decoded,36_scores,36_decoded,37_scores,37_decoded,38_scores,38_decoded,39_scores,39_decoded,40_scores,40_decoded,41_scores,41_decoded,42_scores,42_decoded,43_scores,43_decoded,44_scores,44_decoded,45_scores,45_decoded,46_scores,46_decoded,47_scores,47_decoded,48_scores,48_decoded,49_scores,49_decoded,50_scores,50_decoded,51_scores,51_decoded,52_scores,52_decoded,53_scores,53_decoded,54_scores,54_decoded,55_scores,55_decoded,56_scores,56_decoded,57_scores,57_decoded,58_scores,58_decoded,59_scores,59_decoded,60_scores,60_decoded,61_scores,61_decoded,62_scores,62_decoded,63_scores,63_decoded,64_scores,64_decoded,65_scores,65_decoded,66_scores,66_decoded,67_scores,67_decoded,68_scores,68_decoded,69_scores,69_decoded,70_scores,70_decoded,71_scores,71_decoded,72_scores,72_decoded,73_scores,73_decoded,74_scores,74_decoded,75_scores,75_decoded,76_scores,76_decoded,77_scores,77_decoded,78_scores,78_decoded,79_scores,79_decoded,80_scores,80_decoded,81_scores,81_decoded,82_scores,82_decoded,83_scores,83_decoded,84_scores,84_decoded,85_scores,85_decoded,86_scores,86_decoded,87_scores,87_decoded,88_scores,88_decoded,89_scores,89_decoded,90_scores,90_decoded,91_scores,91_decoded,92_scores,92_decoded,93_scores,93_decoded,94_scores,94_decoded,95_scores,95_decoded,96_scores,96_decoded,97_scores,97_decoded,98_scores,98_decoded,99_scores,99_decoded
0,-295.3162066047898,"[0.2805968322753906, 0.14706350708007812, 0.23114682006835938]",-95.88560535852535,"[0.10122621154785157, 0.9329741973876953, 0.3261902313232422]",-5581.164394917889,"[0.7114552154541015, 0.17201716613769533, 0.019398941040039062]",-397.9462225102375,"[0.6245670928955078, 0.27187753295898437, 0.5154691467285156]",-1226.2583873639246,"[0.6200550079345704, 0.3561437683105469, 0.09192765808105469]",-6953.903197709065,"[0.9258097381591797, 0.17201716613769533, 0.0199019775390625]",-6159.944866040899,"[0.9641929473876953, 0.8728384704589843, 0.023712860107421876]",-89425.22978459806,"[0.9604430389404297, 0.7885112609863282, 0.0016249847412109376]",-84665.51536371125,"[0.9522267761230468, 0.45560780334472656, 0.00167071533203125]",-76329.23426536415,"[0.9599400024414062, 0.16410577392578124, 0.0018688812255859375]",-128155.13871639308,"[0.9643453826904297, 0.3418148498535156, 0.0011371917724609375]",-4940.941902973392,"[0.9833997955322266, 0.050739639282226565, 0.03238642883300781]",-97786.23951242036,"[0.9676989593505859, 0.13121023559570313, 0.0015335235595703126]",-122222.86001167963,"[0.9609308319091797, 0.40438954162597657, 0.0011371917724609375]",-119804.04764621468,"[0.9609308319091797, 0.40381028747558595, 0.0011676788330078126]",-123951.74000017728,"[0.9934605255126953, 0.40573097229003907, 0.0011371917724609375]",-149560.96850267868,"[0.9988567352294921, 0.8715275268554687, 0.0010152435302734374]",-141055.4519824852,"[0.990381332397461, 0.3958531646728516, 0.00106097412109375]",-1013.6259885222179,"[0.9988567352294921, 0.8729146881103516, 0.25075]",-737.5823016707537,"[0.4936251678466797, 0.37303359985351564, 0.12593597412109375]",-150679.07717323763,"[0.9973018951416016, 0.06634901428222656, 0.001]",-151852.77669162984,"[0.9989786834716797, 0.13008221435546874, 0.001]",-617.9503541575149,"[0.9191940460205078, 0.22376895141601563, 0.5005]",-1245.2141175859447,"[0.4743268585205078, 0.03805702209472656, 0.065388671875]",-144103.27059364715,"[0.9964330139160156, 0.13169802856445312, 0.001]",-118461.20100381561,"[0.9989634399414062, 0.030023681640625, 0.0012591400146484376]",-146609.98942450865,"[0.9946800079345703, 0.38926795959472654, 0.001]",-1462.1779473430402,"[0.9910520477294922, 0.5373131256103516, 0.12589024353027342]",-128011.72504139053,"[0.8739512481689453, 0.38096023559570313, 0.001]",-144151.72728097785,"[0.9968445892333985, 0.4203647613525391, 0.001]",-141080.29689649964,"[0.9988414916992188, 0.6545816040039063, 0.001030487060546875]",-1491.68560532949,"[0.9989786834716797, 0.13939601135253907, 0.12636279296875]",-149644.0583602273,"[0.9964482574462891, 0.18585829162597656, 0.001]",-150860.1098532483,"[0.9984756469726562, 0.16329786682128905, 0.001]",-151755.94373572274,"[0.9983841857910156, 0.18242849731445313, 0.001]",-116320.42072626032,"[0.7470641021728516, 0.6302224426269531, 0.001]",-148949.65981253074,"[0.9980640716552734, 0.008789443969726562, 0.001]",-143224.07686705084,"[0.9973476257324219, 0.09243069458007813, 0.0010457305908203125]",-148964.6609637143,"[0.9981707763671875, 0.5057742614746094, 0.001]",-139920.4077679724,"[0.994984878540039, 0.1627490997314453, 0.0010152435302734374]",-682.5051409985601,"[0.9987500305175782, 0.24620742797851564, 0.5005]",-17846.336663610542,"[0.9992835540771484, 0.29303555297851563, 0.0088046875]",-147893.07901440296,"[0.9787962493896485, 0.06080036926269531, 0.001]",-153618.22899280532,"[0.9983994293212891, 0.1627490997314453, 0.001]",-148074.43746947442,"[0.9983689422607422, 0.7441983184814454, 0.001]",-150849.52874060595,"[0.9983689422607422, 0.7441983184814454, 0.001]",-139819.0485027033,"[0.9942379455566406, 0.2584174957275391, 0.0010152435302734374]",-141780.89468325637,"[0.9679733428955078, 0.18035537719726563, 0.001]",-149023.94513544007,"[0.9985061340332031, 0.2582193298339844, 0.001]",-142853.75549844885,"[0.9632173614501953, 0.1725049591064453, 0.001]",-74676.18537090761,"[0.4972836151123047, 0.07110499572753906, 0.001]",-147632.08959074426,"[0.9981402893066407, 0.25433222961425783, 0.0010152435302734374]",-67681.28566311333,"[0.9992378234863282, 0.2662069396972656, 0.0019755859375]",-148567.66726099604,"[0.9893600158691406, 0.7514999694824219, 0.001]",-157942.2263047028,"[0.9965702056884765, 0.2659630432128906, 0.001]",-142963.01842074664,"[0.997179946899414, 0.2815114440917969, 0.0010152435302734374]",-144936.8087529496,"[0.9834455261230469, 0.01628926086425781, 0.001]",-111157.88889316375,"[0.74488427734375, 0.89512451171875, 0.001]",-121939.29755007969,"[0.9835065002441407, 0.4065236358642578, 0.0011219482421875]",-145327.9965589964,"[0.9985213775634766, 0.26622218322753904, 0.001]",-675.7821270230494,"[0.9983689422607422, 0.3728659210205078, 0.5005]",-150725.16102901916,"[0.9975153045654297, 0.2659630432128906, 0.001]",-153353.70981703055,"[0.9906709594726563, 0.36682948303222657, 0.001]",-143563.8220043891,"[0.9863875274658203, 0.2741335754394531, 0.001]",-144734.38765394586,"[0.9945123291015625, 0.2739049224853516, 0.001]",-151314.77239390503,"[0.995365966796875, 0.31085523986816405, 0.001030487060546875]",-2738.0843422622183,"[0.9925611572265625, 0.06983978271484376, 0.0634375]",-136616.4644269834,"[0.9955946197509765, 0.020435501098632812, 0.001]",-1424.7656075718946,"[0.9679276123046875, 0.31276068115234373, 0.125875]",-153162.2061359892,"[0.9954116973876953, 0.25715228271484375, 0.001]",-147354.34648134184,"[0.9997865905761719, 0.04383432006835938, 0.001]",-141207.5158126954,"[0.9955184020996094, 0.31280641174316404, 0.001]",-146640.52444339002,"[0.9948934173583984, 0.015740493774414062, 0.001]",-1031.7305522008073,"[0.9914788665771485, 0.25715228271484375, 0.25075]",-124868.68497438995,"[0.9327455444335937, 0.27411833190917967, 0.0011219482421875]",-1412.85460175559,"[0.9965397186279297, 0.014993560791015624, 0.125875]",-149654.07578930852,"[0.9965702056884765, 0.016228286743164063, 0.001]",-147231.03207380124,"[0.998887222290039, 0.480744384765625, 0.001]",-149131.43819333942,"[0.9870887298583985, 0.41714837646484376, 0.001]",-142041.43150098954,"[0.9886130828857422, 0.06788861083984375, 0.001]",-147806.82089388042,"[0.9965397186279297, 0.010313796997070312, 0.001]",-149376.91392308942,"[0.9886893005371094, 0.01301190185546875, 0.001]",-145726.994349529,"[0.9886893005371094, 0.016441696166992186, 0.001]",-30268.758694950062,"[0.9955793762207031, 0.014231384277343748, 0.0049175872802734374]",-119140.55941909699,"[0.9984756469726562, 0.27837127685546875, 0.0012591400146484376]",-7334.5452731815885,"[0.9671959228515625, 0.2647283172607422, 0.02051171875]",-144140.9068360459,"[0.9967378845214844, 0.3496042938232422, 0.001]",-141013.85245247226,"[0.998429916381836, 0.07788836669921875, 0.001030487060546875]",-143261.8539388565,"[0.9599400024414062, 0.7634813842773438, 0.001]",-658.2454116523577,"[0.9969512939453125, 0.31105340576171875, 0.5005]",-139318.8293653304,"[0.9886893005371094, 0.9105509643554688, 0.001]",-26514.131597173993,"[0.869408676147461, 0.286114990234375, 0.00490234375]",-100108.16744557994,"[0.9969055633544922, 0.8583571166992188, 0.00148779296875]",-143815.5744501363,"[0.9944818420410156, 0.31271495056152343, 0.001]",-130437.50383011211,"[0.8740579528808594, 0.295383056640625, 0.001]",-2657.507622543527,"[0.9943446502685547, 0.2795907592773437, 0.06345274353027343]",-154319.4366740417,"[0.9969512939453125, 0.2786456604003906, 0.001]",-49200.59515757496,"[0.9935672302246094, 0.193922119140625, 0.0029511718750000002]",-145803.89156000264,"[0.9955336456298828, 0.42425186157226563, 0.001]",-144306.86220647342,"[0.9852747497558594, 0.2942550354003906, 0.001]"
1,-308.05302822914035,"[0.5171459350585937, 0.13194192504882812, 0.5270237426757812]",-556.5698173453511,"[0.945748275756836, 0.4774975128173828, 0.5431513977050781]",-1233.3596081918058,"[0.6080888366699219, 0.8322601928710938, 0.09398553466796875]",-1189.4741691965269,"[0.8453238983154296, 0.3501378173828125, 0.13133218383789064]",-880.6728828789517,"[0.5973116607666016, 0.9813419189453125, 0.13127120971679687]",-55494.71568378491,"[0.5979214019775391, 0.16293202209472657, 0.001640228271484375]",-12678.593375851222,"[0.855719985961914, 0.2551248931884766, 0.01008514404296875]",-89470.57465999866,"[0.9911739959716797, 0.06122718811035156, 0.0016554718017578124]",-93712.71075573734,"[0.9678361511230469, 0.45951014709472654, 0.0015335235595703126]",-84359.37274862407,"[0.9609308319091797, 0.16402955627441407, 0.00167071533203125]",-88176.44057118865,"[0.9417544708251954, 0.13121023559570313, 0.0016554718017578124]",-87768.41969978777,"[0.7084369964599609, 0.13121023559570313, 0.0011676788330078126]",-109074.58270626527,"[0.8584943084716797, 0.6307102355957032, 0.0011676788330078126]",-68239.01252142653,"[0.9656868133544921, 0.13024989318847657, 0.0021432647705078127]",-81159.25283048555,"[0.9911587524414063, 0.6319144744873046, 0.0016554718017578124]",-124611.65767663225,"[0.9568760528564453, 0.13089012145996093, 0.0011676788330078126]",-133565.63208246275,"[0.9989786834716797, 0.046547668457031253, 0.0011371917724609375]",-136688.5122006822,"[0.9656563262939453, 0.632310806274414, 0.00106097412109375]",-140827.55876891874,"[0.9885673522949219, 0.5208348693847656, 0.0010152435302734374]",-140136.9064007705,"[0.9944361114501953, 0.026822540283203126, 0.001]",-148157.77466646145,"[0.998887222290039, 0.873036636352539, 0.001]",-146680.0193041418,"[0.9889179534912109, 0.8574272613525391, 0.001]",-134234.5364388553,"[0.9910215606689453, 0.38897833251953123, 0.00106097412109375]",-146541.13972480217,"[0.9846802520751953, 0.3910819396972656, 0.0010152435302734374]",-140276.94153765572,"[0.9890094146728515, 0.04586170959472656, 0.001]",-137768.48961209497,"[0.9973476257324219, 0.40510598754882815, 0.001]",-151103.8526564136,"[0.9909910736083984, 0.41256007385253907, 0.0010152435302734374]",-144824.6915848215,"[0.9852595062255859, 0.41256007385253907, 0.0010152435302734374]",-140410.0165383927,"[0.9964330139160156, 0.18227606201171875, 0.001]",-128450.25734322908,"[0.8738292999267578, 0.38778933715820313, 0.0010152435302734374]",-150359.33692717899,"[0.983171142578125, 0.16476124572753906, 0.001]",-139561.28797408415,"[0.9988567352294921, 0.6848552551269531, 0.0010152435302734374]",-140196.44516345958,"[0.9949696350097657, 0.16976112365722656, 0.001]",-117835.13656786903,"[0.981707763671875, 0.2444849090576172, 0.001243896484375]",-146290.94285797706,"[0.9925154266357422, 0.18515708923339844, 0.001]",-146082.86676839658,"[0.9973628692626954, 0.10804006958007813, 0.001]",-145325.40658279345,"[0.9984908905029297, 0.22437869262695312, 0.001]",-4849.552337238005,"[0.98048828125, 0.16181924438476564, 0.03221875]",-30296.047513632824,"[0.9993292846679688, 0.20128474426269533, 0.00490234375]",-153221.1627877737,"[0.9930337066650391, 0.1627490997314453, 0.0010152435302734374]",-128041.07849442652,"[0.9301389007568359, 0.0618521728515625, 0.001030487060546875]",-98337.37316721446,"[0.9673026275634765, 0.17694082641601563, 0.00148779296875]",-149659.22884366612,"[0.9994512329101563, 0.2562834014892578, 0.0010152435302734374]",-151782.77623672457,"[0.9984756469726562, 0.06080036926269531, 0.001]",-663.8449307061215,"[0.9984604034423828, 0.18809909057617188, 0.5005]",-151876.8342490338,"[0.9930337066650391, 0.006655349731445313, 0.001]",-142656.01586791794,"[0.9992530670166015, 0.1772609405517578, 0.001]",-142553.99982670514,"[0.9985061340332031, 0.2582193298339844, 0.001]",-9380.865800177417,"[0.9983994293212891, 0.7439544219970703, 0.016609375]",-1499.8902130143863,"[0.9907014465332031, 0.2739506530761719, 0.12589024353027342]",-150441.21193384466,"[0.9986280822753906, 0.751576187133789, 0.0010152435302734374]",-151521.87476011322,"[0.9967836151123047, 0.08037306213378906, 0.001]",-138857.3705289917,"[0.9602143859863281, 0.2737677307128906, 0.001]",-331.16456060473706,"[0.4994786834716797, 0.6777365264892579, 0.5005]",-72440.00169353894,"[0.9825309143066406, 0.7733287048339844, 0.0019908294677734376]",-136553.12410169718,"[0.9836894226074219, 0.2543169860839844, 0.0010152435302734374]",-146928.749843231,"[0.9967988586425781, 0.7400978088378907, 0.001]",-146073.40109371333,"[0.997317138671875, 0.5003475646972656, 0.001]",-107699.99119663733,"[0.749518310546875, 0.33628144836425783, 0.001]",-138665.04887469648,"[0.9971342163085938, 0.7654630432128906, 0.001]",-149845.69834395757,"[0.968049560546875, 0.2659630432128906, 0.001]",-150654.66547665722,"[0.9971342163085938, 0.7658288879394531, 0.001]",-145554.7540507635,"[0.9987957611083984, 0.26360029602050783, 0.001030487060546875]",-150655.1180640009,"[0.997179946899414, 0.27388967895507815, 0.001]",-4908.697289955271,"[0.9898020782470703, 0.2739049224853516, 0.03224923706054687]",-141079.52998168927,"[0.9945123291015625, 0.30512367248535155, 0.001]",-137965.8739015583,"[0.9893142852783203, 0.39877992248535155, 0.001030487060546875]",-134597.284430548,"[0.9652295074462891, 0.8349278106689453, 0.001030487060546875]",-136604.16405750674,"[0.9955184020996094, 0.4808663330078125, 0.001]",-157780.13464408807,"[0.9955184020996094, 0.2815876617431641, 0.001]",-147698.54696833037,"[0.9958842468261718, 0.6682093200683594, 0.001]",-145594.18901433086,"[0.9990853881835937, 0.2653533020019531, 0.001030487060546875]",-152243.29182754576,"[0.9954116973876953, 0.2654447631835937, 0.001]",-144494.68266396486,"[0.9622722625732422, 0.25715228271484375, 0.001]",-129710.7624293981,"[0.9516780090332031, 0.26523135375976564, 0.001]",-148248.10092497247,"[0.9871954345703124, 0.30890406799316406, 0.001]",-130943.45210438142,"[0.9841772155761719, 0.01642645263671875, 0.0011219482421875]",-145989.9198180254,"[0.9544675750732422, 0.7566522827148437, 0.001]",-138231.67215711167,"[0.9950153656005859, 0.07860481262207031, 0.00106097412109375]",-104474.73552264238,"[0.9855796203613282, 0.5776779937744141, 0.00148779296875]",-119975.92692096232,"[0.8743323364257812, 0.8112088775634766, 0.001]",-146948.33504415277,"[0.9969817810058593, 0.01398748779296875, 0.001]",-149643.96677866398,"[0.9965397186279297, 0.07544940185546875, 0.001]",-143898.1729030358,"[0.9887350311279297, 0.06858981323242187, 0.001]",-10167.100181092008,"[0.6019456939697265, 0.06790385437011719, 0.008926635742187501]",-149085.86838037998,"[0.9989024658203125, 0.25978941345214845, 0.001]",-144467.37050895227,"[0.9989634399414062, 0.7634813842773438, 0.001]",-148088.41634292575,"[0.9984756469726562, 0.036364990234375, 0.001]",-73995.77202217796,"[0.4989299163818359, 0.014231384277343748, 0.001]",-28395.888454957836,"[0.936480209350586, 0.13985331726074218, 0.00490234375]",-131032.04883448505,"[0.9360381469726563, 0.7637252807617188, 0.001]",-144467.72687619718,"[0.9989786834716797, 0.06881846618652344, 0.001]",-141681.38634538563,"[0.9989634399414062, 0.7634813842773438, 0.001]",-149711.3034793852,"[0.9969512939453125, 0.06887944030761718, 0.001]",-63359.03187105961,"[0.9886588134765625, 0.2628076324462891, 0.0022194824218750003]",-151591.4890288034,"[0.9911739959716797, 0.8491042938232422, 0.001]",-9218.572424313978,"[0.9942836761474609, 0.07075439453125, 0.016609375]",-115568.59504368958,"[0.9934452819824219, 0.568547119140625, 0.001243896484375]",-152400.96094550344,"[0.9964787445068359, 0.07959564208984375, 0.001]",-151517.66448869646,"[0.9967073974609375, 0.7779017639160156, 0.001]"
2,-214.03651944791244,"[0.4397240447998047, 0.4674215393066406, 0.8848198852539062]",-709.4435963543646,"[0.7656307220458984, 0.515027084350586, 0.3379429931640625]",-1194.2864112778832,"[0.9935977172851562, 0.48699423217773435, 0.1772609405517578]",-10437.920815412761,"[0.9210080261230469, 0.46429661560058594, 0.012935684204101561]",-1684.7413062072794,"[0.9951678009033204, 0.4551047668457031, 0.10720167541503907]",-7298.0417658670385,"[0.9522267761230468, 0.45951014709472654, 0.020252578735351565]",-8249.867387913628,"[0.9641929473876953, 0.8650337829589844, 0.01728009033203125]",-86086.95073787631,"[0.9622417755126953, 0.030252334594726562, 0.00167071533203125]",-85008.98964797503,"[0.9622417755126953, 0.030252334594726562, 0.00167071533203125]",-8868.210563734183,"[0.9582174835205078, 0.39609706115722654, 0.01728009033203125]",-112692.54356408157,"[0.9885825958251954, 0.11561610412597656, 0.0012286529541015625]",-83091.85676652165,"[0.9684154052734375, 0.13244496154785157, 0.0016554718017578124]",-29616.135762907834,"[0.9678361511230469, 0.4146331939697266, 0.005070022583007813]",-123166.58979859987,"[0.9560529022216797, 0.041715469360351566, 0.0011371917724609375]",-117060.47460223433,"[0.9261450958251953, 0.13903016662597656, 0.0011371917724609375]",-142617.97572917258,"[0.9885673522949219, 0.030115142822265625, 0.0010152435302734374]",-127553.12495239712,"[0.9777901763916016, 0.024398818969726562, 0.0011371917724609375]",-131776.21004974406,"[0.9932166290283203, 0.06119670104980469, 0.0010762176513671876]",-1059.434082974071,"[0.9986128387451172, 0.8715427703857422, 0.2507652435302734]",-1475.1018954929527,"[0.9963872833251953, 0.03743203735351563, 0.12593597412109375]",-145676.6105784827,"[0.9983689422607422, 0.07025135803222657, 0.00106097412109375]",-143417.01303656373,"[0.9816315460205078, 0.03805702209472656, 0.0010152435302734374]",-117930.6739077207,"[0.9885825958251954, 0.9509005889892578, 0.001243896484375]",-1021.3099685648434,"[0.9502908477783203, 0.17854139709472655, 0.25075]",-1486.0267972613915,"[0.9989786834716797, 0.13020416259765624, 0.125875]",-158166.98112708144,"[0.9980640716552734, 0.03805702209472656, 0.001]",-154032.89176103464,"[0.9950763397216796, 0.061349136352539066, 0.001]",-140411.1041187522,"[0.9857015686035157, 0.18134620666503906, 0.0010152435302734374]",-142869.71713427035,"[0.9879728546142578, 0.17011172485351564, 0.001]",-131608.51559141165,"[0.9973323822021485, 0.054626739501953125, 0.00106097412109375]",-136588.75137310874,"[0.9567541046142578, 0.6696117248535156, 0.001]",-148712.20486107003,"[0.9964482574462891, 0.18585829162597656, 0.001]",-143383.1376685725,"[0.9914788665771485, 0.05464198303222657, 0.001]",-142384.9285370799,"[0.9909910736083984, 0.4204714660644531, 0.001]",-151578.71608892825,"[0.979268798828125, 0.16476124572753906, 0.001]",-153637.5219180321,"[0.9925459136962891, 0.22437869262695312, 0.001]",-155161.16421171176,"[0.9963872833251953, 0.05706570434570313, 0.001]",-9649.73602847391,"[0.996692153930664, 0.5073138580322266, 0.016609375]",-141323.38744025567,"[0.9963872833251953, 0.05706570434570313, 0.001]",-8620.813411370733,"[0.9953812103271484, 0.42914503479003907, 0.016609375]",-1076.960713726119,"[0.9868143463134765, 0.38317054748535156, 0.25075]",-658.5039600621968,"[0.9808693695068359, 0.3053523254394531, 0.5005]",-112231.35200159553,"[0.7495335540771484, 0.4300596466064453, 0.0010152435302734374]",-142630.28358024397,"[0.9799547576904297, 0.16608743286132813, 0.001]",-145298.4227070713,"[0.9983689422607422, 0.7441983184814454, 0.001]",-145714.09464826714,"[0.9824546966552734, 0.023407989501953125, 0.001]",-135647.33634783846,"[0.9984756469726562, 0.2562834014892578, 0.001030487060546875]",-33004.87895154092,"[0.9964177703857422, 0.43012062072753904, 0.00490234375]",-143103.46997906253,"[0.9981402893066407, 0.28963624572753904, 0.0010152435302734374]",-29781.32866806058,"[0.9825309143066406, 0.4353034210205078, 0.00490234375]",-15925.930769220675,"[0.998292724609375, 0.9139350280761719, 0.008926635742187501]",-150818.67331863983,"[0.9981402893066407, 0.25433222961425783, 0.001]",-141727.6796183101,"[0.9991920928955078, 0.25437796020507814, 0.001]",-148614.82254471755,"[0.9897106170654297, 0.6777365264892579, 0.001]",-117952.95549835083,"[0.7486494293212891, 0.26590206909179687, 0.001]",-148421.7743374572,"[0.997317138671875, 0.2738134613037109, 0.0010152435302734374]",-75931.97978537896,"[0.9968141021728516, 0.3284615173339844, 0.0019755859375]",-146884.90615876188,"[0.9965702056884765, 0.5159569396972656, 0.001]",-2609.235793761131,"[0.994497085571289, 0.28148095703125, 0.0634375]",-148065.39401038908,"[0.9983079681396484, 0.3650612335205078, 0.001]",-16978.49276471233,"[0.9796041564941407, 0.4057767028808594, 0.0088046875]",-143643.44430267456,"[0.9933233337402344, 0.26236557006835937, 0.001]",-138281.72440488878,"[0.9961433868408203, 0.8026115264892578, 0.0011219482421875]",-1245.3762606192852,"[0.997667739868164, 0.2732799377441406, 0.15709375]",-139353.29524785824,"[0.9954421844482422, 0.38227117919921877, 0.001]",-8634.004906571725,"[0.9824851837158203, 0.7714232635498047, 0.016609375]",-17362.835019560232,"[0.9954269409179688, 0.28170960998535155, 0.0088046875]",-76294.79302015978,"[0.495865966796875, 0.3089193115234375, 0.001]",-147893.56828777227,"[0.9971494598388672, 0.4493731994628906, 0.001]",-152554.29365118092,"[0.9974390869140625, 0.011579010009765626, 0.001]",-120246.68362619591,"[0.995472671508789, 0.25666448974609374, 0.0012591400146484376]",-143275.2954932651,"[0.9971494598388672, 0.7803407287597657, 0.001]",-8553.986852592041,"[0.9329741973876953, 0.016228286743164063, 0.016609375]",-140226.51474701546,"[0.9950915832519531, 0.014993560791015624, 0.001]",-147814.19528779812,"[0.9965397186279297, 0.26617645263671874, 0.001]",-145386.04179094982,"[0.9622570190429688, 0.2581278686523438, 0.001]",-146680.2001058901,"[0.9828815155029297, 0.2644844207763672, 0.001]",-150964.04096432106,"[0.9871192169189453, 0.48056146240234376, 0.001]",-150900.78336081136,"[0.9926373748779297, 0.18402906799316407, 0.001]",-145589.57604206068,"[0.9965397186279297, 0.06813250732421874, 0.0010152435302734374]",-9657.472597101943,"[0.9984451599121094, 0.016197799682617187, 0.016609375]",-140419.6117013653,"[0.9984756469726562, 0.7632374877929687, 0.0010152435302734374]",-145716.01989829316,"[0.9886893005371094, 0.01545086669921875, 0.001]",-148330.9664570437,"[0.9965397186279297, 0.01398748779296875, 0.0010152435302734374]",-136640.31886972368,"[0.9825614013671875, 0.2803376922607422, 0.001]",-138456.64511213687,"[0.9573943328857422, 0.06813250732421874, 0.001]",-1844.5999560065713,"[0.7485579681396485, 0.15422796630859376, 0.0634375]",-147873.30981602558,"[0.9969817810058593, 0.07546464538574219, 0.001]",-141687.85463365927,"[0.9989634399414062, 0.7627496948242187, 0.001]",-142226.02766725584,"[0.9983841857910156, 0.06886419677734375, 0.0010152435302734374]",-150323.94681730034,"[0.9950001220703125, 0.9184166259765625, 0.001]",-153844.94386775687,"[0.9999390258789063, 0.06881846618652344, 0.001]",-30423.268200306728,"[0.9730951690673828, 0.9729884643554687, 0.00490234375]",-146095.27706530126,"[0.9999695129394531, 0.06833067321777343, 0.0010152435302734374]",-119757.47922410871,"[0.9989024658203125, 0.26523135375976564, 0.0011371917724609375]",-151855.06540465128,"[0.9989329528808594, 0.4983963928222656, 0.001]",-144077.81365047404,"[0.9923934783935547, 0.2809626770019531, 0.0010152435302734374]",-151375.4438441372,"[0.9779730987548828, 0.31271495056152343, 0.001]",-147242.26617833547,"[0.9989634399414062, 0.28047488403320314, 0.001]",-145624.5023478985,"[0.9942836761474609, 0.27817311096191405, 0.001]"
